label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
vm_n6_mID2_mD6_mV4_nV4-3,4,6,2,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-3.uai,2,4 1,0,,
vs_n7_mID2_mD6_mV4_nV4-3,4,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-3.uai,6,,0,,
vs_n7_mID2_mD6_mV4_nV4-3,4,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-3.uai,0,6,0,,
vm_n7_mID2_mD6_mV4_nV4-3,4,6,2,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV4-3.uai,0,,2,,
vm_n7_mID2_mD6_mV4_nV4-3,4,6,2,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV4-3.uai,2,5 0,0,,
vs_n8_mID2_mD6_mV4_nV4-3,4,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV4-3.uai,7,,0,,
vs_n8_mID2_mD6_mV4_nV4-3,4,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV4-3.uai,0,7,0,,
vm_n8_mID2_mD6_mV4_nV4-3,4,6,2,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV4-3.uai,4,,0,,
vm_n8_mID2_mD6_mV4_nV4-3,4,6,2,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV4-3.uai,0,4,0,,
vs_n9_mID2_mD6_mV4_nV4-3,4,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV4-3.uai,8,,0,,
vs_n9_mID2_mD6_mV4_nV4-3,4,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV4-3.uai,0,8,0,,
vm_n9_mID2_mD6_mV4_nV4-3,4,6,2,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV4-3.uai,1,,1,,
vm_n9_mID2_mD6_mV4_nV4-3,4,6,2,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV4-3.uai,2,4 1,0,,
vs_n10_mID2_mD6_mV4_nV4-3,4,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV4-3.uai,9,,0,,
vs_n10_mID2_mD6_mV4_nV4-3,4,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV4-3.uai,0,9,0,,
vm_n10_mID2_mD6_mV4_nV4-3,4,6,2,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV4-3.uai,2,,3,,
vm_n10_mID2_mD6_mV4_nV4-3,4,6,2,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV4-3.uai,3,4 2 0,0,,
vs_n4_mID4_mD6_mV4_nV4-3,4,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV4-3.uai,3,,0,0.19059503845400003 0.830472761224 0.169527238776 0.8094049615460002,497.0
vs_n4_mID4_mD6_mV4_nV4-3,4,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV4-3.uai,0,3,0,0.00413122929649663 0.7766184502312125 0.0 0.36998765536778966 0.0696997416464419 0.9958687707035033,873.0
vm_n4_mID4_mD6_mV4_nV4-3,4,6,4,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV4-3.uai,0,,1,0.00387052 0.787669696 0.047308576000000005 0.939629912 0.012547200000000001 0.86003384,303.0
vm_n4_mID4_mD6_mV4_nV4-3,4,6,4,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV4-3.uai,2,1 0,0,0.00031898783582047394 0.9795281138831909 0.020471886116809133 0.9996810121641795,9440.0
vs_n5_mID4_mD6_mV4_nV4-3,4,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-3.uai,4,,0,0.21232392603683203 0.931018099606177 0.068981900393823 0.7876760739631682,2792.0
vs_n5_mID4_mD6_mV4_nV4-3,4,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-3.uai,0,4,0,0.09610356604836204 0.9706150922840827 0.004317080594395789 0.15081270301230085 0.024895706122814713 0.8138004077973139,5790.0
vm_n5_mID4_mD6_mV4_nV4-3,4,6,4,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV4-3.uai,1,,0,,
vm_n5_mID4_mD6_mV4_nV4-3,4,6,4,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV4-3.uai,0,1,0,,
vs_n6_mID4_mD6_mV4_nV4-3,4,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-3.uai,5,,0,0.01563178015677194 0.8157218728753239 0.008969290258948506 0.5014000963612758 0.013638628698534883 0.705191907344768 0.039904046327616044 0.7462807827860628,182.0
vs_n6_mID4_mD6_mV4_nV4-3,4,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-3.uai,0,5,0,0.6245445546617947 0.9523370812608359 0.047662918739164034 0.37545544533820524,210.0
vm_n6_mID4_mD6_mV4_nV4-3,4,6,4,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-3.uai,0,,0,,
vm_n6_mID4_mD6_mV4_nV4-3,4,6,4,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-3.uai,1,0,0,,
vs_n7_mID4_mD6_mV4_nV4-3,4,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-3.uai,6,,0,,
vs_n7_mID4_mD6_mV4_nV4-3,4,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-3.uai,0,6,0,,
vm_n7_mID4_mD6_mV4_nV4-3,4,6,4,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-3.uai,2,,1,,
vm_n7_mID4_mD6_mV4_nV4-3,4,6,4,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-3.uai,0,3 2,0,,
vs_n8_mID4_mD6_mV4_nV4-3,4,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-3.uai,7,,0,,
vs_n8_mID4_mD6_mV4_nV4-3,4,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-3.uai,0,7,0,,
vm_n8_mID4_mD6_mV4_nV4-3,4,6,4,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-3.uai,1,,0,,
vm_n8_mID4_mD6_mV4_nV4-3,4,6,4,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-3.uai,2,1,0,,
vs_n9_mID4_mD6_mV4_nV4-3,4,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-3.uai,8,,0,0.4334098135782577 0.850419590822635 0.14958040917736506 0.5665901864217423,473150.0
vs_n9_mID4_mD6_mV4_nV4-3,4,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-3.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV4-3,4,6,4,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-3.uai,0,,4,,
vm_n9_mID4_mD6_mV4_nV4-3,4,6,4,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-3.uai,3,5 1 0,0,,
vs_n10_mID4_mD6_mV4_nV4-3,4,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-3.uai,9,,0,,
vs_n10_mID4_mD6_mV4_nV4-3,4,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-3.uai,0,9,0,,
vm_n10_mID4_mD6_mV4_nV4-3,4,6,4,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-3.uai,0,,4,,
vm_n10_mID4_mD6_mV4_nV4-3,4,6,4,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-3.uai,2,8 6 4 0,0,,
vs_n4_mID6_mD6_mV4_nV4-3,4,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-3.uai,3,,0,0.002764994347 0.884810593068 0.0020287557519999997 0.8734250315180001 0.013505558532 0.8745702622280002 2.5556485000000004e-05 0.7275502606180001,6704.0
vs_n4_mID6_mD6_mV4_nV4-3,4,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-3.uai,0,3,0,0.00446338839536782 0.9962448727549956 0.0009931147077218221 0.9955366116046321 0.0 0.9754838210248481,14128.0
vm_n4_mID6_mD6_mV4_nV4-3,4,6,6,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-3.uai,3,,0,0.20911815122600003 0.793503303063 0.20649669693700004 0.7908818487739999,262048.0
vm_n4_mID6_mD6_mV4_nV4-3,4,6,6,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-3.uai,0,3,0,,
vs_n5_mID6_mD6_mV4_nV4-3,4,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-3.uai,4,,0,0.290567435207952 0.804162289633028 0.19583771036697198 0.709432564792048,18279.0
vs_n5_mID6_mD6_mV4_nV4-3,4,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-3.uai,0,4,0,0.023679423075737033 0.9773881572635186 0.0006959592827308045 0.9179042542445002 0.021870408903638356 0.6231682510091396,37062.0
vm_n5_mID6_mD6_mV4_nV4-3,4,6,6,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-3.uai,1,,1,0.278651882026 0.7916584544030002 0.20834154559700005 0.721348117974,295.0
vm_n5_mID6_mD6_mV4_nV4-3,4,6,6,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-3.uai,2,3 1,0,,
vs_n6_mID6_mD6_mV4_nV4-3,4,6,6,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-3.uai,5,,0,0.294913993475322 0.9091402312172705 0.09085976878272947 0.705086006524678,117.0
vs_n6_mID6_mD6_mV4_nV4-3,4,6,6,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-3.uai,0,5,0,0.6401251994111364 0.7964136875363627 0.20358631246363743 0.3598748005888637,141.0
vm_n6_mID6_mD6_mV4_nV4-3,4,6,6,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-3.uai,0,,3,0.279949956 0.81882772 0.18117228 0.720050044,67.0
vm_n6_mID6_mD6_mV4_nV4-3,4,6,6,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-3.uai,5,4 3 0,0,,
vs_n7_mID6_mD6_mV4_nV4-3,4,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-3.uai,6,,0,0.11142534301646177 0.9066681139735229 0.023972309205868177 0.628861023969153 0.037496538650733525 0.6319499877194126,2613.0
vs_n7_mID6_mD6_mV4_nV4-3,4,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-3.uai,0,6,0,0.1394804680816058 0.24883827885454268 0.7511617211454573 0.8605195319183943,3069.0
vm_n7_mID6_mD6_mV4_nV4-3,4,6,6,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-3.uai,3,,1,,
vm_n7_mID6_mD6_mV4_nV4-3,4,6,6,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-3.uai,0,5 3,0,,
vs_n8_mID6_mD6_mV4_nV4-3,4,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-3.uai,7,,0,,
vs_n8_mID6_mD6_mV4_nV4-3,4,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-3.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV4-3,4,6,6,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-3.uai,1,,0,,
vm_n8_mID6_mD6_mV4_nV4-3,4,6,6,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-3.uai,2,1,0,,
vs_n9_mID6_mD6_mV4_nV4-3,4,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-3.uai,8,,0,,
vs_n9_mID6_mD6_mV4_nV4-3,4,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-3.uai,0,8,0,,
vm_n9_mID6_mD6_mV4_nV4-3,4,6,6,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-3.uai,5,,3,,
vm_n9_mID6_mD6_mV4_nV4-3,4,6,6,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-3.uai,3,8 5 1,0,,
vs_n10_mID6_mD6_mV4_nV4-3,4,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-3.uai,9,,0,,
vs_n10_mID6_mD6_mV4_nV4-3,4,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-3.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV4-3,4,6,6,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-3.uai,3,,3,,
vm_n10_mID6_mD6_mV4_nV4-3,4,6,6,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-3.uai,1,8 4 3 2,0,,
vs_n4_mID2_mD6_mV4_nV6-3,6,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-3.uai,3,,0,,
vs_n4_mID2_mD6_mV4_nV6-3,6,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-3.uai,0,3,0,,
vm_n4_mID2_mD6_mV4_nV6-3,6,6,2,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-3.uai,0,,0,,
vm_n4_mID2_mD6_mV4_nV6-3,6,6,2,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-3.uai,1,0,0,,
vs_n5_mID2_mD6_mV4_nV6-3,6,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-3.uai,4,,0,,
vs_n5_mID2_mD6_mV4_nV6-3,6,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-3.uai,0,4,0,,
vm_n5_mID2_mD6_mV4_nV6-3,6,6,2,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-3.uai,0,,1,,
vm_n5_mID2_mD6_mV4_nV6-3,6,6,2,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-3.uai,3,4 0,0,,
vs_n6_mID2_mD6_mV4_nV6-3,6,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-3.uai,5,,0,,
vs_n6_mID2_mD6_mV4_nV6-3,6,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-3.uai,0,5,0,,
vm_n6_mID2_mD6_mV4_nV6-3,6,6,2,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-3.uai,1,,1,,
vm_n6_mID2_mD6_mV4_nV6-3,6,6,2,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-3.uai,2,4 1,0,,
vs_n7_mID2_mD6_mV4_nV6-3,6,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-3.uai,6,,0,,
vs_n7_mID2_mD6_mV4_nV6-3,6,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-3.uai,0,6,0,,
vm_n7_mID2_mD6_mV4_nV6-3,6,6,2,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-3.uai,0,,2,,
vm_n7_mID2_mD6_mV4_nV6-3,6,6,2,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-3.uai,2,5 0,0,,
vs_n8_mID2_mD6_mV4_nV6-3,6,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-3.uai,7,,0,,
vs_n8_mID2_mD6_mV4_nV6-3,6,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-3.uai,0,7,0,,
vm_n8_mID2_mD6_mV4_nV6-3,6,6,2,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV6-3.uai,4,,0,,
vm_n8_mID2_mD6_mV4_nV6-3,6,6,2,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV6-3.uai,0,4,0,,
vs_n9_mID2_mD6_mV4_nV6-3,6,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV6-3.uai,8,,0,,
vs_n9_mID2_mD6_mV4_nV6-3,6,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV6-3.uai,0,8,0,,
vm_n9_mID2_mD6_mV4_nV6-3,6,6,2,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV6-3.uai,1,,1,,
vm_n9_mID2_mD6_mV4_nV6-3,6,6,2,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV6-3.uai,2,4 1,0,,
vs_n10_mID2_mD6_mV4_nV6-3,6,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV6-3.uai,9,,0,,
vs_n10_mID2_mD6_mV4_nV6-3,6,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV6-3.uai,0,9,0,,
vm_n10_mID2_mD6_mV4_nV6-3,6,6,2,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV6-3.uai,2,,3,,
vm_n10_mID2_mD6_mV4_nV6-3,6,6,2,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV6-3.uai,3,4 2 0,0,,
vs_n4_mID4_mD6_mV4_nV6-3,6,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV6-3.uai,3,,0,0.266887984394 0.993021571267 0.006978428733 0.733112015606,5763.0
vs_n4_mID4_mD6_mV4_nV6-3,6,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV6-3.uai,0,3,0,0.0003892617132852049 0.9881850099555568 0.0063811055887237995 0.979904590456442 0.0028089900567521563 0.9581039177132473,11260.0
vm_n4_mID4_mD6_mV4_nV6-3,6,6,4,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV6-3.uai,0,,1,0.001961838 0.82212702 0.016769953000000004 0.969753657 0.005657132000000001 0.857205325,3092.0
vm_n4_mID4_mD6_mV4_nV6-3,6,6,4,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV6-3.uai,2,1 0,0,2.6477561218737906e-05 0.9995595549636783 0.00044044503632168137 0.9999735224387813,562631.0
vs_n5_mID4_mD6_mV4_nV6-3,6,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV6-3.uai,4,,0,0.023703475140991997 0.545696917429504 0.454303082570496 0.976296524859008,39660.0
vs_n5_mID4_mD6_mV4_nV6-3,6,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV6-3.uai,0,4,0,0.03643115826866629 0.8890202654928547 0.03240565631114254 0.8400372570402002 0.011775868353130945 0.7632101828333867,87442.0
vm_n5_mID4_mD6_mV4_nV6-3,6,6,4,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV6-3.uai,1,,0,,
vm_n5_mID4_mD6_mV4_nV6-3,6,6,4,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV6-3.uai,0,1,0,,
vs_n6_mID4_mD6_mV4_nV6-3,6,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV6-3.uai,5,,0,0.003138262776646815 0.7373431467044089 0.050531610730939064 0.76157566857656 0.005276525553293632 0.6767829853122721 0.010799406399281602 0.7210032989951994,652.0
vs_n6_mID4_mD6_mV4_nV6-3,6,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV6-3.uai,0,5,0,0.2775953055166607 0.9187173657672919 0.08128263423270798 0.7224046944833394,833.0
vm_n6_mID4_mD6_mV4_nV6-3,6,6,4,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV6-3.uai,0,,0,,
vm_n6_mID4_mD6_mV4_nV6-3,6,6,4,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV6-3.uai,1,0,0,,
vs_n7_mID4_mD6_mV4_nV6-3,6,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV6-3.uai,6,,0,,
vs_n7_mID4_mD6_mV4_nV6-3,6,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV6-3.uai,0,6,0,,
vm_n7_mID4_mD6_mV4_nV6-3,6,6,4,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV6-3.uai,2,,1,,
vm_n7_mID4_mD6_mV4_nV6-3,6,6,4,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV6-3.uai,0,3 2,0,,
vs_n8_mID4_mD6_mV4_nV6-3,6,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV6-3.uai,7,,0,,
vs_n8_mID4_mD6_mV4_nV6-3,6,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV6-3.uai,0,7,0,,
vm_n8_mID4_mD6_mV4_nV6-3,6,6,4,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV6-3.uai,1,,0,,
vm_n8_mID4_mD6_mV4_nV6-3,6,6,4,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV6-3.uai,2,1,0,,
vs_n9_mID4_mD6_mV4_nV6-3,6,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV6-3.uai,8,,0,,
vs_n9_mID4_mD6_mV4_nV6-3,6,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV6-3.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV6-3,6,6,4,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV6-3.uai,0,,4,,
vm_n9_mID4_mD6_mV4_nV6-3,6,6,4,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV6-3.uai,3,5 1 0,0,,
vs_n10_mID4_mD6_mV4_nV6-3,6,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV6-3.uai,9,,0,,
vs_n10_mID4_mD6_mV4_nV6-3,6,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV6-3.uai,0,9,0,,
vm_n10_mID4_mD6_mV4_nV6-3,6,6,4,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV6-3.uai,0,,4,,
vm_n10_mID4_mD6_mV4_nV6-3,6,6,4,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV6-3.uai,2,8 6 4 0,0,,
vs_n4_mID6_mD6_mV4_nV6-3,6,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV6-3.uai,3,,0,,
vs_n4_mID6_mD6_mV4_nV6-3,6,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV6-3.uai,0,3,0,,
vm_n4_mID6_mD6_mV4_nV6-3,6,6,6,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV6-3.uai,3,,0,,
vm_n4_mID6_mD6_mV4_nV6-3,6,6,6,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV6-3.uai,0,3,0,,
vs_n5_mID6_mD6_mV4_nV6-3,6,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV6-3.uai,4,,0,,
vs_n5_mID6_mD6_mV4_nV6-3,6,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV6-3.uai,0,4,0,,
vm_n5_mID6_mD6_mV4_nV6-3,6,6,6,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV6-3.uai,1,,1,0.18298289038299997 0.828669587691 0.17133041230899998 0.817017109617,499.0
vm_n5_mID6_mD6_mV4_nV6-3,6,6,6,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV6-3.uai,2,3 1,0,,
